# 1CGH_name      RA_1CGH     DEC_1CGH     Counterpart_name                               N0[1E-16] N0_err[1E-16] Index Index_err Flux[1E-12] Flux_err[1E-12] TS         z       zflag z_origin                                                        Nph_128 Emax_128[GeV]    Nph_512 Emax_512[GeV]    Ebin_max[GeV]    TrasmissionEbin    AbsEbin                tauEbin               Abs_flag GAL_LAT             BZcat          z_3HSP zflag_3hsp 4FGL_counter_name  TEVCAT_FLAG_4FGLdr4 ASSOC_TEV_4FGLdr4     CLASS1_4FGLdr4 ASSOC1_4FGLdr4               Name_4LACdr3      z_4LACdr3_1 Name_3FHL         z_3FHL  
  1CGHJ2300+7110 345.2092784 71.170467577 4FGLJ2300.9+7108                               9.52      3.01          2.66  0.49      16.8        5.1             29.8       1.75    2.0   Foschini22(3[=])                                                14.0    47.81056640625   14.0    47.81056640625   33.8688984375    0.7456215659943886 0.2543784340056114     0.2935370916803594    1.0      10.203126991053526  ""             ""     ""         "4FGL J2300.9+7108" N                   ""                    bcu            "87GB 225907.3+705409"       "4FGL J2300.9+7108" -Infinity   ""                ""      
  1CGHJ1223+0820 185.8645833 8.341805556  3HSPJ122327.5+082030                           5.55      2.71          1.74  0.35      14.5        5.6             29.9       ""      ""    3HSPcat                                                         5.0     74.121609375     5.0     74.121609375     45.33191015625   ""                 ""                     ""                    ""       70.08035605134438   ""             --     --         "4FGL J1223.5+0818" N                   ""                    bll            "SDSS J122327.49+082030.4"   "4FGL J1223.5+0818" -Infinity   ""                ""      
  1CGHJ0746-0709 116.6145558 -7.163786083 4FGLJ0746.5-0710                               10.8      3.7           3.75  0.91      18.1        6.2             29.9       0.89    1.0   OlmoGarcia22                                                    7.0     28.65134375      7.0     28.65134375      19.733177734375  0.9971921599310584 0.0028078400689417     0.002811789446414     0.0      8.806522008525818   ""             ""     ""         "4FGL J0746.5-0710" N                   ""                    bcu            "PMN J0746-0709"             "4FGL J0746.5-0710" -Infinity   ""                ""      
  1CGHJ0807-7629 121.8751678 -76.486557   4FGLJ0807.2-7630                               8.47      2.84          3.23  0.72      14.0        4.7             29.9       0.481   2.0   Foschini22(6[=])                                                10.0    51.067375        9.0     51.067375        26.76126171875   0.9978876429043702 0.0021123570956298     0.0021145912686815    0.0      -22.061327313647514 ""             ""     ""         "4FGL J0807.2-7630" N                   ""                    bcu            "PMN J0807-7629"             "4FGL J0807.2-7630" -Infinity   ""                ""      
  1CGHJ0835-8016 128.9546661 -80.26960754 4FGLJ0836.0-8015                               6.52      2.22          2.01  0.31      14.3        5.4             29.9       ""      ""    4FGLdr4                                                         10.0    84.9645546875    8.0     77.1822109375    69.4704140625    ""                 ""                     ""                    ""       -22.535774178191023 ""             ""     ""         "4FGL J0836.0-8015" N                   ""                    bcu            "2MASS J08354940-8016114"    "4FGL J0836.0-8015" -Infinity   ""                ""      
  1CGHJ2343+0547 355.983488  5.7840971777 4FGLJ2343.9+0546                               10.6      3.0           3.74  0.82      17.7        4.9             29.9       0.131   2.0   Foschini22(9,13[=])                                             7.0     32.516474609375  6.0     32.516474609375  21.022130859375  0.9999989864259116 1.0135740883265854E-6  1.0135746019931489E-6 0.0      -53.261209199498595 ""             ""     ""         "4FGL J2343.9+0546" N                   ""                    bll            "1RXS J234354.4+054713"      "4FGL J2343.9+0546" -Infinity   ""                ""      
  1CGHJ0115-2917 18.8584     -29.2934     4FGLJ0115.4-2917                               7.85      3.0           2.89  0.77      13.4        5.0             30.0       ""      ""    4FGLdr4                                                         7.0     27.880298828125  7.0     27.880298828125  20.4960546875    ""                 ""                     ""                    ""       -84.28849436802298  ""             ""     ""         "4FGL J0115.4-2917" N                   ""                    ""             ""                           ""                ""          "3FHL J0115.4-2916" ""      
  1CGHJ0828+2312 127.0047917 23.20491667  3HSPJ082801.1+231217                           8.44      0.5           2.37  0.14      16.0        0.9             30.0       0.5     2.0   3HSPcat                                                         6.0     22.237130859375  5.0     22.237130859375  18.928197265625  0.9999027753740928 9.72246259072218E-5    9.722935252752827E-5  0.0      30.94850764162894   5BZBJ0828+2312 0.5    4          "4FGL J0828.0+2307" N                   ""                    bll            "NVSS J082801+231215"        "4FGL J0828.0+2307" -Infinity   ""                ""      
  1CGHJ1515+2426 228.9840417 24.43891667  3HSPJ151556.2+242620                           8.82      3.35          2.34  0.42      16.9        5.8             30.0       0.228   1.0   3HSPcat                                                         6.0     34.8025703125    5.0     34.8025703125    24.507828125     0.9999199293079164 8.007069208360029E-5   8.007389791259544E-5  0.0      57.470867588858574  5BZGJ1515+2426 0.228  1          "4FGL J1516.0+2424" N                   ""                    bll            "RX J1515.9+2426"            "4FGL J1516.0+2424" 0.228       "3FHL J1515.9+2423" ""      
  1CGHJ0852-2515 133.1457    -25.2523     4FGLJ0852.5-2515                               6.02      2.14          1.86  0.31      14.5        5.9             30.0       ""      ""    4FGLdr4                                                         7.0     90.8186015625    5.0     45.39305078125   51.2363359375    ""                 ""                     ""                    ""       12.20568972278995   ""             ""     ""         "4FGL J0852.5-2515" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ0725-0503 111.3730417 -5.060138889 3HSPJ072529.5-050336                           7.32      3.15          1.74  0.31      19.2        6.5             30.1       0.1     2.0   3HSPcat                                                         7.0     161.81109375     6.0     161.81109375     93.30628125      0.9827981596018606 0.0172018403981394     0.0173515109438458    0.0      5.222583727578226   ""             0.1    5          "4FGL J0725.5-0504" N                   ""                    bcu            "NVSS J072529-050338"        "4FGL J0725.5-0504" -Infinity   "3FHL J0725.5-0504" ""      
  1CGHJ0232+2609 38.23484696 26.161931988 4FGLJ0232.9+2608                               9.26      3.51          2.34  0.45      17.7        6.1             30.1       0.531   2.0   Foschini22(1,3,13[=])                                           7.0     46.3368125       7.0     46.3368125       28.1760703125    0.9959290839247203 0.0040709160752796     0.0040792248112365    0.0      -31.378746291927285 ""             ""     ""         "4FGL J0232.9+2608" N                   ""                    bll            "B2 0230+25"                 "4FGL J0232.9+2608" -Infinity   "3FHL J0232.9+2609" ""      
  1CGHJ0803+2437 120.78042   24.63081     5BZBJ0803+2437                                 7.79      3.22          2.25  0.44      15.4        5.5             30.1       0.722   2.0   Foschini22(1,3,13[=])                                           7.0     55.00263671875   7.0     55.00263671875   41.9815859375    0.9433900194762412 0.0566099805237587     0.0582754875008041    0.0      26.038573983544445  5BZBJ0803+2437 ""     ""         "4FGL J0803.0+2439" N                   ""                    bll            "NVSS J080307+243749"        "4FGL J0803.0+2439" -Infinity   ""                ""      
  1CGHJ0201-4346 30.2955     -43.78202778 3HSPJ020110.9-434655                           7.45      2.17          2.73  0.47      13.0        3.7             30.1       0.45    2.0   3HSPcat                                                         5.0     69.519796875     4.0     37.0751640625    34.90293359375   0.9921391289954514 0.0078608710045485     0.0078919305280374    0.0      -68.20684088609826  ""             0.45   5          "4FGL J0201.1-4347" N                   ""                    bcu            "GALEXASC J020110.83-434654.8" "4FGL J0201.1-4347" -Infinity   ""                ""      
